data,hora,dow,lado,entry,saida,pts,usd,motivo,mfe,mae,dur_bars,be_ativado,n_hi,n_lo,nivel,dist_nivel,gap_entrada,close_sinal
2026-01-20,11:59,1,SHORT,25405.25,25397.75,7.5,69.0,TRAIL,23.0,1.5,1,True,25417.25,25236.5,25417.25,11.75,0.25,25405.5
2026-01-20,13:31,1,LONG,25242.75,25251.5,8.75,81.5,TRAIL,10.5,1.75,1,True,25417.25,25236.5,25236.5,6.75,-0.5,25243.25
2026-01-21,11:34,2,SHORT,25418.0,25411.75,6.25,56.5,TRAIL,8.0,2.75,1,True,25429.75,25098.0,25429.75,12.25,-0.5,25417.5
2026-01-21,14:30,2,SHORT,25430.25,25442.75,-12.5,-131.0,SL,2.0,52.0,0,False,25429.75,25098.0,25429.75,0.25,-0.75,25429.5
2026-01-22,09:36,3,SHORT,25651.75,25639.75,12.0,114.0,TRAIL,16.0,25.75,1,True,25653.5,25127.5,25653.5,2.25,-0.5,25651.25
2026-01-22,09:43,3,SHORT,25651.0,25614.25,36.75,361.5,TRAIL,38.5,11.25,1,True,25653.5,25127.5,25653.5,3.25,-0.75,25650.25
2026-01-22,09:46,3,SHORT,25638.75,25607.75,31.0,304.0,TRAIL,43.0,0.0,1,True,25653.5,25127.5,25653.5,14.25,0.5,25639.25
2026-01-22,10:46,3,SHORT,25652.0,25643.5,8.5,79.0,TRAIL,10.25,6.75,1,True,25653.5,25127.5,25653.5,1.75,-0.25,25651.75
2026-01-22,10:49,3,SHORT,25647.75,25612.0,35.75,351.5,TRAIL,37.5,2.5,2,True,25653.5,25127.5,25653.5,4.0,1.75,25649.5
2026-01-22,11:13,3,SHORT,25649.25,25643.5,5.75,51.5,TRAIL,7.5,10.75,1,True,25653.5,25127.5,25653.5,4.25,-0.0,25649.25
2026-01-22,11:18,3,SHORT,25643.0,25655.5,-12.5,-131.0,SL,1.25,16.0,1,False,25653.5,25127.5,25653.5,10.75,-0.25,25642.75
2026-01-22,14:57,3,SHORT,25648.5,25645.25,3.25,26.5,TRAIL,7.0,5.5,1,True,25653.5,25127.5,25653.5,4.25,0.75,25649.25
2026-01-22,15:03,3,SHORT,25649.5,25646.5,3.0,24.0,TRAIL,6.75,3.5,1,True,25653.5,25127.5,25653.5,5.0,-1.0,25648.5
2026-01-22,15:06,3,SHORT,25647.75,25639.25,8.5,79.0,TRAIL,14.75,4.0,1,True,25653.5,25127.5,25653.5,5.75,-0.0,25647.75
2026-01-22,15:15,3,SHORT,25647.75,25660.25,-12.5,-131.0,SL,0.0,16.25,0,False,25653.5,25127.5,25653.5,6.0,-0.25,25647.5
2026-01-22,15:18,3,SHORT,25649.75,25646.5,3.25,26.5,TRAIL,5.0,5.75,1,True,25653.5,25127.5,25653.5,4.25,-0.5,25649.25
2026-01-23,10:22,4,SHORT,25723.0,25735.5,-12.5,-131.0,SL,0.25,33.0,0,False,25731.75,25536.75,25731.75,9.25,-0.5,25722.5
2026-01-23,12:44,4,SHORT,25729.75,25725.75,4.0,34.0,TRAIL,5.75,13.25,1,True,25731.75,25536.75,25731.75,1.5,0.5,25730.25
2026-01-23,12:49,4,SHORT,25728.0,25700.25,27.75,271.5,TRAIL,37.75,5.5,3,True,25731.75,25536.75,25731.75,2.25,1.5,25729.5
2026-01-23,13:08,4,SHORT,25725.25,25737.75,-12.5,-131.0,SL,0.0,19.75,0,False,25731.75,25536.75,25731.75,6.0,0.5,25725.75
2026-01-23,13:15,4,SHORT,25730.0,25742.5,-12.5,-131.0,SL,2.5,15.75,1,False,25731.75,25536.75,25731.75,2.75,-1.0,25729.0
2026-01-23,13:44,4,SHORT,25730.75,25716.0,14.75,141.5,TRAIL,16.5,4.25,2,True,25731.75,25536.75,25731.75,1.25,-0.25,25730.5
2026-01-23,13:49,4,SHORT,25724.75,25737.25,-12.5,-131.0,SL,1.75,16.5,1,False,25731.75,25536.75,25731.75,7.5,-0.5,25724.25
2026-01-23,13:52,4,SHORT,25721.5,25734.0,-12.5,-131.0,SL,1.0,18.5,4,False,25731.75,25536.75,25731.75,10.25,-0.0,25721.5
2026-01-23,13:58,4,SHORT,25729.5,25726.0,3.5,29.0,TRAIL,5.25,2.75,1,True,25731.75,25536.75,25731.75,1.5,0.75,25730.25
2026-01-23,14:02,4,SHORT,25730.75,25743.25,-12.5,-131.0,SL,2.5,18.25,1,False,25731.75,25536.75,25731.75,1.75,-0.75,25730.0
2026-01-23,14:42,4,SHORT,25724.0,25736.5,-12.5,-131.0,SL,1.25,18.75,1,False,25731.75,25536.75,25731.75,7.25,0.5,25724.5
2026-01-23,15:07,4,SHORT,25724.5,25706.5,18.0,174.0,TRAIL,19.75,7.0,2,True,25731.75,25536.75,25731.75,7.25,-0.0,25724.5
2026-01-27,09:37,1,SHORT,25933.75,25919.25,14.5,139.0,TRAIL,16.5,2.5,1,True,25936.5,25704.25,25936.5,2.75,-0.0,25933.75
2026-01-27,09:40,1,SHORT,25929.75,25942.25,-12.5,-131.0,SL,1.0,29.25,0,False,25936.5,25704.25,25936.5,7.5,-0.75,25929.0
2026-01-28,11:52,2,SHORT,26110.75,26105.25,5.5,49.0,TRAIL,10.0,8.75,2,True,26114.25,25917.25,26114.25,3.25,0.25,26111.0
2026-01-28,12:34,2,SHORT,26114.5,26112.0,2.5,19.0,TRAIL,4.0,7.25,1,True,26114.25,25917.25,26114.25,0.25,-0.5,26114.0
2026-01-29,09:34,3,LONG,26110.25,26097.75,-12.5,-131.0,SL,6.0,26.75,0,False,26301.0,26100.75,26100.75,8.75,0.75,26109.5
2026-02-02,09:33,0,SHORT,25637.0,25614.5,22.5,219.0,TRAIL,33.5,5.25,1,True,25645.75,25180.25,25645.75,10.0,-1.25,25635.75
2026-02-03,09:31,1,SHORT,25940.5,25880.5,60.0,594.0,TP,62.25,5.25,1,True,25949.5,25527.5,25949.5,6.5,2.5,25943.0
2026-02-03,10:31,1,LONG,25534.5,25522.0,-12.5,-131.0,SL,9.5,13.5,0,False,25949.5,25527.5,25527.5,7.0,0.0,25534.5
2026-02-03,10:39,1,LONG,25541.0,25547.0,6.0,54.0,TRAIL,20.5,9.5,1,True,25949.5,25527.5,25527.5,14.5,-1.0,25542.0
2026-02-03,10:42,1,LONG,25533.0,25547.25,14.25,136.5,TRAIL,16.0,5.0,1,True,25949.5,25527.5,25527.5,4.75,0.75,25532.25
2026-02-04,10:14,2,LONG,25230.0,25217.5,-12.5,-131.0,SL,2.75,36.0,0,False,25952.25,25219.0,25219.0,11.25,-0.25,25230.25
2026-02-04,10:16,2,LONG,25226.25,25213.75,-12.5,-131.0,SL,5.5,25.25,0,False,25952.25,25219.0,25219.0,6.25,1.0,25225.25
2026-02-04,10:39,2,LONG,25226.25,25213.75,-12.5,-131.0,SL,30.25,27.75,0,False,25952.25,25219.0,25219.0,7.5,-0.25,25226.5
2026-02-04,10:42,2,LONG,25231.25,25218.75,-12.5,-131.0,SL,16.5,14.75,0,False,25952.25,25219.0,25219.0,11.5,0.75,25230.5
2026-02-05,09:36,3,LONG,24799.0,24786.5,-12.5,-131.0,SL,13.75,23.0,0,False,25390.0,24783.5,24783.5,14.75,0.75,24798.25
2026-02-05,11:31,3,LONG,24795.0,24782.5,-12.5,-131.0,SL,6.0,24.25,0,False,25390.0,24783.5,24783.5,9.5,2.0,24793.0
2026-02-05,11:37,3,LONG,24787.5,24806.25,18.75,181.5,TRAIL,34.75,3.5,1,True,25390.0,24783.5,24783.5,4.0,0.0,24787.5
2026-02-05,11:40,3,LONG,24792.25,24779.75,-12.5,-131.0,SL,23.5,16.25,0,False,25390.0,24783.5,24783.5,9.25,-0.5,24792.75
2026-02-05,11:43,3,LONG,24795.0,24815.5,20.5,199.0,TRAIL,22.25,19.75,1,True,25390.0,24783.5,24783.5,12.5,-1.0,24796.0
2026-02-05,12:01,3,LONG,24788.75,24796.5,7.75,71.5,TRAIL,15.0,5.5,1,True,25390.0,24783.5,24783.5,5.0,0.25,24788.5
2026-02-05,12:24,3,LONG,24795.5,24855.5,60.0,594.0,TP,68.0,2.0,2,True,25390.0,24783.5,24783.5,9.75,2.25,24793.25
2026-02-05,12:56,3,LONG,24797.5,24805.75,8.25,76.5,TRAIL,10.0,10.25,1,True,25390.0,24783.5,24783.5,14.25,-0.25,24797.75
2026-02-05,13:13,3,LONG,24793.5,24781.0,-12.5,-131.0,SL,0.0,23.75,0,False,25390.0,24783.5,24783.5,10.0,0.0,24793.5
2026-02-05,14:12,3,LONG,24790.0,24777.5,-12.5,-131.0,SL,18.25,12.75,0,False,25390.0,24783.5,24783.5,6.25,0.25,24789.75
2026-02-05,15:10,3,LONG,24792.25,24802.5,10.25,96.5,TRAIL,15.75,13.5,1,True,25390.0,24783.5,24783.5,9.0,-0.25,24792.5
2026-02-06,10:47,4,SHORT,24955.25,24949.0,6.25,56.5,TRAIL,40.0,7.0,1,True,24960.75,24543.25,24960.75,5.0,0.5,24955.75
2026-02-06,11:05,4,SHORT,24958.75,24949.75,9.0,84.0,TRAIL,12.5,16.5,1,True,24960.75,24543.25,24960.75,2.25,-0.25,24958.5
2026-02-09,11:18,0,SHORT,25336.75,25334.25,2.5,19.0,TRAIL,21.25,4.25,1,True,25346.5,24968.5,25346.5,9.75,-0.0,25336.75
2026-02-09,11:27,0,SHORT,25344.5,25357.0,-12.5,-131.0,SL,3.0,13.75,2,False,25346.5,24968.5,25346.5,2.0,-0.0,25344.5
2026-02-09,11:36,0,SHORT,25345.0,25342.0,3.0,24.0,TRAIL,5.0,6.25,2,True,25346.5,24968.5,25346.5,1.75,-0.25,25344.75
2026-02-09,13:27,0,SHORT,25341.25,25338.25,3.0,24.0,TRAIL,8.0,5.75,1,True,25346.5,24968.5,25346.5,4.75,0.5,25341.75
2026-02-09,13:30,0,SHORT,25342.5,25332.25,10.25,96.5,TRAIL,12.0,16.5,1,True,25346.5,24968.5,25346.5,3.75,0.25,25342.75
2026-02-09,15:37,0,SHORT,25335.25,25347.75,-12.5,-131.0,SL,1.25,15.0,0,False,25346.5,24968.5,25346.5,10.5,0.75,25336.0
2026-02-10,10:13,1,SHORT,25428.5,25368.5,60.0,594.0,TP,66.25,1.5,0,False,25428.75,24955.5,25428.75,1.0,-0.75,25427.75
2026-02-10,10:23,1,SHORT,25422.25,25407.25,15.0,144.0,TRAIL,48.75,5.25,1,True,25428.75,24955.5,25428.75,6.75,-0.25,25422.0
2026-02-10,10:32,1,SHORT,25427.5,25419.0,8.5,79.0,TRAIL,24.25,8.75,2,True,25428.75,24955.5,25428.75,0.75,0.5,25428.0
2026-02-10,10:47,1,SHORT,25422.25,25416.25,6.0,54.0,TRAIL,24.75,7.5,1,True,25428.75,24955.5,25428.75,5.75,0.75,25423.0
2026-02-11,11:04,2,LONG,25204.75,25216.75,12.0,114.0,TRAIL,15.25,3.25,1,True,25447.25,25198.25,25198.25,6.25,0.25,25204.5
2026-02-11,11:07,2,LONG,25205.25,25192.75,-12.5,-131.0,SL,4.0,16.0,0,False,25447.25,25198.25,25198.25,6.5,0.5,25204.75
2026-02-11,11:29,2,LONG,25207.75,25195.25,-12.5,-131.0,SL,0.25,15.0,0,False,25447.25,25198.25,25198.25,9.25,0.25,25207.5
2026-02-11,11:31,2,LONG,25211.25,25198.75,-12.5,-131.0,SL,2.75,16.75,0,False,25447.25,25198.25,25198.25,13.5,-0.5,25211.75
2026-02-11,11:35,2,LONG,25202.5,25209.25,6.75,61.5,TRAIL,8.5,19.75,1,True,25447.25,25198.25,25198.25,4.5,-0.25,25202.75
2026-02-11,11:39,2,LONG,25200.75,25224.5,23.75,231.5,TRAIL,55.75,2.75,1,True,25447.25,25198.25,25198.25,1.25,1.25,25199.5
2026-02-11,11:50,2,LONG,25205.0,25215.75,10.75,101.5,TRAIL,14.25,11.0,2,True,25447.25,25198.25,25198.25,5.5,1.25,25203.75
2026-02-11,11:56,2,LONG,25207.75,25195.25,-12.5,-131.0,SL,0.5,25.5,0,False,25447.25,25198.25,25198.25,9.0,0.5,25207.25
2026-02-11,12:10,2,LONG,25207.0,25212.25,5.25,46.5,TRAIL,13.5,17.0,1,True,25447.25,25198.25,25198.25,8.5,0.25,25206.75
2026-02-11,12:16,2,LONG,25206.75,25227.75,21.0,204.0,TRAIL,38.5,9.0,1,True,25447.25,25198.25,25198.25,8.5,0.0,25206.75
2026-02-11,12:21,2,LONG,25207.25,25218.5,11.25,106.5,TRAIL,34.5,5.25,1,True,25447.25,25198.25,25198.25,6.5,2.5,25204.75
2026-02-11,13:16,2,LONG,25204.0,25239.75,35.75,351.5,TRAIL,43.25,1.5,1,True,25447.25,25198.25,25198.25,6.0,-0.25,25204.25
2026-02-13,09:36,4,LONG,24729.5,24717.0,-12.5,-131.0,SL,4.5,28.25,0,False,25392.5,24721.5,24721.5,8.75,-0.75,24730.25
2026-02-13,09:54,4,LONG,24737.25,24797.25,60.0,594.0,TP,65.75,8.75,1,True,25392.5,24721.5,24721.5,14.25,1.5,24735.75
2026-02-13,10:04,4,LONG,24725.25,24763.25,38.0,374.0,TRAIL,39.75,20.75,1,True,25392.5,24721.5,24721.5,3.5,0.25,24725.0
2026-02-13,10:23,4,LONG,24735.0,24776.75,41.75,411.5,TRAIL,50.5,3.25,1,True,25392.5,24721.5,24721.5,12.75,0.75,24734.25
2026-02-16,09:30,0,LONG,24762.75,24769.75,7.0,64.0,TRAIL,10.25,11.5,1,True,24922.25,24754.5,24754.5,9.5,-1.25,24764.0
2026-02-16,09:34,0,LONG,24762.5,24750.0,-12.5,-131.0,SL,0.0,16.5,0,False,24922.25,24754.5,24754.5,9.5,-1.5,24764.0
2026-02-16,09:36,0,LONG,24760.25,24747.75,-12.5,-131.0,SL,0.0,24.25,0,False,24922.25,24754.5,24754.5,4.5,1.25,24759.0
2026-02-16,09:54,0,LONG,24758.5,24773.25,14.75,141.5,TRAIL,23.75,6.0,2,True,24922.25,24754.5,24754.5,4.0,0.0,24758.5
2026-02-16,10:15,0,LONG,24757.75,24761.25,3.5,29.0,TRAIL,14.25,4.0,1,True,24922.25,24754.5,24754.5,3.25,0.0,24757.75
2026-02-16,10:18,0,LONG,24760.5,24748.0,-12.5,-131.0,SL,0.25,16.25,0,False,24922.25,24754.5,24754.5,5.5,0.5,24760.0
2026-02-16,12:33,0,LONG,24758.25,24763.75,5.5,49.0,TRAIL,7.25,6.0,1,True,24922.25,24754.5,24754.5,3.5,0.25,24758.0
2026-02-16,12:40,0,LONG,24757.75,24761.5,3.75,31.5,TRAIL,5.5,12.0,6,True,24922.25,24754.5,24754.5,2.25,1.0,24756.75
2026-02-16,12:50,0,LONG,24759.5,24767.25,7.75,71.5,TRAIL,11.25,1.25,1,True,24922.25,24754.5,24754.5,4.0,1.0,24758.5
2026-02-16,12:57,0,LONG,24755.0,24742.5,-12.5,-131.0,SL,0.0,19.25,0,False,24922.25,24754.5,24754.5,0.25,0.25,24754.75
2026-02-17,09:41,1,SHORT,24793.0,24805.5,-12.5,-131.0,SL,23.5,17.0,0,False,24797.5,24670.75,24797.5,4.5,-0.0,24793.0
2026-02-17,09:47,1,LONG,24675.0,24662.5,-12.5,-131.0,SL,7.75,54.0,0,False,24797.5,24670.75,24670.75,5.5,-1.25,24676.25
2026-02-17,12:23,1,LONG,24671.75,24686.0,14.25,136.5,TRAIL,31.75,0.0,1,True,24797.5,24670.75,24670.75,0.5,0.5,24671.25
2026-02-17,12:49,1,LONG,24677.0,24664.5,-12.5,-131.0,SL,5.0,23.5,0,False,24797.5,24670.75,24670.75,5.5,0.75,24676.25
2026-02-17,12:58,1,LONG,24677.0,24684.0,7.0,64.0,TRAIL,29.0,10.0,1,True,24797.5,24670.75,24670.75,5.75,0.5,24676.5
2026-02-17,13:01,1,LONG,24679.0,24686.0,7.0,64.0,TRAIL,8.75,7.0,1,True,24797.5,24670.75,24670.75,6.75,1.5,24677.5
2026-02-17,13:07,1,LONG,24671.75,24676.5,4.75,41.5,TRAIL,6.5,14.25,1,True,24797.5,24670.75,24670.75,0.25,0.75,24671.0
2026-02-17,13:12,1,LONG,24672.25,24659.75,-12.5,-131.0,SL,2.25,15.25,0,False,24797.5,24670.75,24670.75,1.25,0.25,24672.0
2026-02-17,13:15,1,LONG,24673.25,24660.75,-12.5,-131.0,SL,3.0,16.0,0,False,24797.5,24670.75,24670.75,2.5,0.0,24673.25
2026-02-17,13:19,1,LONG,24683.75,24671.25,-12.5,-131.0,SL,0.0,18.5,0,False,24797.5,24670.75,24670.75,12.5,0.5,24683.25
2026-02-17,13:34,1,SHORT,24790.75,24786.75,4.0,34.0,TRAIL,27.75,11.25,1,True,24797.5,24670.75,24797.5,6.25,0.5,24791.25
2026-02-17,15:20,1,SHORT,24788.5,24801.0,-12.5,-131.0,SL,0.0,16.0,0,False,24797.5,24670.75,24797.5,8.75,0.25,24788.75
2026-02-18,09:55,2,SHORT,24887.0,24899.5,-12.5,-131.0,SL,3.5,22.0,0,False,24889.75,24449.25,24889.75,3.25,-0.5,24886.5
2026-02-18,14:57,2,SHORT,24888.0,24863.75,24.25,236.5,TRAIL,26.0,3.25,1,True,24889.75,24449.25,24889.75,1.5,0.25,24888.25
2026-02-18,15:10,2,SHORT,24889.5,24880.75,8.75,81.5,TRAIL,24.5,3.75,1,True,24889.75,24449.25,24889.75,0.75,-0.5,24889.0
2026-02-18,15:15,2,SHORT,24876.75,24858.0,18.75,181.5,TRAIL,20.75,2.5,1,True,24889.75,24449.25,24889.75,12.75,0.25,24877.0
2026-02-18,15:19,2,SHORT,24887.5,24876.5,11.0,104.0,TRAIL,24.25,0.75,1,True,24889.75,24449.25,24889.75,2.75,-0.5,24887.0
2026-02-18,15:25,2,SHORT,24887.0,24879.75,7.25,66.5,TRAIL,13.25,4.75,1,True,24889.75,24449.25,24889.75,1.5,1.25,24888.25
2026-02-18,15:28,2,SHORT,24878.25,24890.75,-12.5,-131.0,SL,7.5,25.25,2,False,24889.75,24449.25,24889.75,11.25,0.25,24878.5
2026-02-19,13:22,3,LONG,24758.0,24771.5,13.5,129.0,TRAIL,27.75,3.0,1,True,25128.25,24752.0,24752.0,6.5,-0.5,24758.5
2026-02-19,14:48,3,LONG,24754.0,24768.25,14.25,136.5,TRAIL,16.0,0.0,1,True,25128.25,24752.0,24752.0,1.25,0.75,24753.25
2026-02-20,09:47,4,SHORT,24951.25,24911.5,39.75,391.5,TRAIL,45.25,2.75,1,True,24959.5,24749.0,24959.5,7.5,0.75,24952.0
2026-02-20,10:14,4,SHORT,24943.75,24925.25,18.5,179.0,TRAIL,34.25,7.5,1,True,24959.5,24749.0,24959.5,14.75,1.0,24944.75
2026-02-20,12:18,4,SHORT,24945.0,24927.5,17.5,169.0,TRAIL,25.75,8.5,1,True,24959.5,24749.0,24959.5,13.75,0.75,24945.75
2026-02-20,12:31,4,SHORT,24947.5,24929.75,17.75,171.5,TRAIL,23.0,1.25,1,True,24959.5,24749.0,24959.5,12.25,-0.25,24947.25
2026-02-20,12:35,4,SHORT,24954.5,24967.0,-12.5,-131.0,SL,10.0,13.0,0,False,24959.5,24749.0,24959.5,5.5,-0.5,24954.0
2026-02-20,12:38,4,SHORT,24945.25,24929.75,15.5,149.0,TRAIL,17.25,22.25,1,True,24959.5,24749.0,24959.5,14.75,-0.5,24944.75
2026-02-20,12:42,4,SHORT,24957.75,24949.25,8.5,79.0,TRAIL,28.0,13.25,1,True,24959.5,24749.0,24959.5,2.25,-0.5,24957.25
2026-02-20,13:22,4,SHORT,24947.0,24959.5,-12.5,-131.0,SL,3.25,33.25,0,False,24959.5,24749.0,24959.5,12.0,0.5,24947.5
2026-02-23,13:24,0,LONG,24816.5,24804.0,-12.5,-131.0,SL,2.75,15.0,3,False,25059.75,24807.25,24807.25,9.25,0.0,24816.5
2026-02-23,13:29,0,LONG,24815.25,24802.75,-12.5,-131.0,SL,1.0,21.5,1,False,25059.75,24807.25,24807.25,7.25,0.75,24814.5
2026-02-23,13:33,0,LONG,24807.25,24817.0,9.75,91.5,TRAIL,12.5,10.0,4,True,25059.75,24807.25,24807.25,0.25,-0.25,24807.5
2026-02-24,11:15,1,SHORT,25033.25,25027.75,5.5,49.0,TRAIL,11.0,7.5,1,True,25040.0,24668.0,25040.0,6.25,0.5,25033.75
2026-02-24,11:59,1,SHORT,25034.75,25029.75,5.0,44.0,TRAIL,13.5,2.25,1,True,25040.0,24668.0,25040.0,5.75,-0.5,25034.25
2026-02-24,12:02,1,SHORT,25032.75,25028.25,4.5,39.0,TRAIL,6.25,6.5,1,True,25040.0,24668.0,25040.0,8.0,-0.75,25032.0
2026-02-24,12:05,1,SHORT,25031.25,25043.75,-12.5,-131.0,SL,0.25,14.25,2,False,25040.0,24668.0,25040.0,9.5,-0.75,25030.5
2026-02-24,12:09,1,SHORT,25038.0,25050.5,-12.5,-131.0,SL,7.0,14.25,0,False,25040.0,24668.0,25040.0,2.25,-0.25,25037.75
2026-02-24,12:46,1,SHORT,25037.5,25050.0,-12.5,-131.0,SL,2.5,17.0,2,False,25040.0,24668.0,25040.0,4.0,-1.5,25036.0
2026-02-24,13:19,1,SHORT,25038.25,25034.25,4.0,34.0,TRAIL,13.75,1.75,1,True,25040.0,24668.0,25040.0,2.0,-0.25,25038.0
2026-02-24,13:23,1,SHORT,25035.75,25030.0,5.75,51.5,TRAIL,10.0,0.5,1,True,25040.0,24668.0,25040.0,4.25,-0.0,25035.75
2026-02-24,13:36,1,SHORT,25032.75,25045.25,-12.5,-131.0,SL,3.5,18.25,1,False,25040.0,24668.0,25040.0,8.0,-0.75,25032.0
2026-02-24,13:42,1,SHORT,25039.0,25035.0,4.0,34.0,TRAIL,5.75,5.5,1,True,25040.0,24668.0,25040.0,0.5,0.5,25039.5
2026-02-24,13:45,1,SHORT,25039.0,25034.25,4.75,41.5,TRAIL,8.25,5.25,2,True,25040.0,24668.0,25040.0,1.25,-0.25,25038.75
2026-02-24,13:52,1,SHORT,25034.75,25028.75,6.0,54.0,TRAIL,7.75,1.75,1,True,25040.0,24668.0,25040.0,5.25,-0.0,25034.75
2026-02-26,10:03,3,LONG,25157.0,25178.75,21.75,211.5,TRAIL,32.5,2.75,1,True,25396.5,25149.0,25149.0,8.75,-0.75,25157.75
2026-02-26,10:06,3,LONG,25163.5,25176.25,12.75,121.5,TRAIL,14.5,12.5,1,True,25396.5,25149.0,25149.0,15.0,-0.5,25164.0
2026-02-26,10:09,3,LONG,25163.0,25150.5,-12.5,-131.0,SL,4.75,21.5,0,False,25396.5,25149.0,25149.0,14.0,0.0,25163.0
2026-02-26,10:12,3,LONG,25157.0,25144.5,-12.5,-131.0,SL,1.25,69.75,0,False,25396.5,25149.0,25149.0,9.0,-1.0,25158.0
2026-02-27,09:36,4,LONG,24874.0,24861.5,-12.5,-131.0,SL,11.0,23.0,0,False,25356.0,24861.75,24861.75,12.75,-0.5,24874.5
2026-02-27,09:39,4,LONG,24874.0,24861.5,-12.5,-131.0,SL,35.0,15.0,0,False,25356.0,24861.75,24861.75,13.25,-1.0,24875.0
2026-02-27,09:41,4,LONG,24873.5,24861.0,-12.5,-131.0,SL,1.75,25.5,0,False,25356.0,24861.75,24861.75,10.0,1.75,24871.75
2026-02-27,09:48,4,LONG,24870.0,24930.0,60.0,594.0,TP,68.5,0.5,1,True,25356.0,24861.75,24861.75,8.25,0.0,24870.0
2026-02-27,09:56,4,LONG,24866.25,24853.75,-12.5,-131.0,SL,10.75,16.25,0,False,25356.0,24861.75,24861.75,3.75,0.75,24865.5
2026-03-02,09:50,0,SHORT,24892.25,24864.75,27.5,269.0,TRAIL,40.5,6.25,1,True,24901.25,24477.0,24901.25,9.0,-0.0,24892.25
2026-03-02,10:04,0,SHORT,24897.25,24869.25,28.0,274.0,TRAIL,29.75,10.0,1,True,24901.25,24477.0,24901.25,4.0,-0.0,24897.25
2026-03-02,10:07,0,SHORT,24892.25,24904.75,-12.5,-131.0,SL,1.5,26.25,0,False,24901.25,24477.0,24901.25,9.5,-0.5,24891.75
2026-03-02,10:55,0,SHORT,24889.0,24901.5,-12.5,-131.0,SL,11.5,13.5,0,False,24901.25,24477.0,24901.25,11.5,0.75,24889.75
2026-03-02,11:27,0,SHORT,24889.0,24855.75,33.25,326.5,TRAIL,37.0,4.25,1,True,24901.25,24477.0,24901.25,11.75,0.5,24889.5
2026-03-03,09:31,1,LONG,24609.5,24597.0,-12.5,-131.0,SL,17.5,49.5,0,False,25101.0,24605.0,24605.0,4.0,0.5,24609.0
2026-03-03,11:24,1,LONG,24619.0,24606.5,-12.5,-131.0,SL,13.75,15.0,0,False,25101.0,24605.0,24605.0,15.0,-1.0,24620.0
2026-03-03,11:35,1,LONG,24609.0,24628.25,19.25,186.5,TRAIL,37.0,2.25,1,True,25101.0,24605.0,24605.0,3.25,0.75,24608.25
2026-03-03,11:39,1,LONG,24613.75,24624.25,10.5,99.0,TRAIL,12.25,7.25,1,True,25101.0,24605.0,24605.0,9.5,-0.75,24614.5
2026-03-03,11:43,1,LONG,24608.5,24596.0,-12.5,-131.0,SL,43.5,24.25,0,False,25101.0,24605.0,24605.0,2.75,0.75,24607.75
2026-03-03,12:35,1,LONG,24619.5,24607.0,-12.5,-131.0,SL,4.0,16.0,0,False,25101.0,24605.0,24605.0,14.25,0.25,24619.25
2026-03-04,09:43,2,SHORT,24848.75,24861.25,-12.5,-131.0,SL,3.0,30.25,0,False,24850.0,24352.0,24850.0,2.25,-1.0,24847.75
2026-03-04,09:46,2,SHORT,24845.75,24858.25,-12.5,-131.0,SL,1.75,37.75,0,False,24850.0,24352.0,24850.0,4.5,-0.25,24845.5
2026-03-05,12:47,3,LONG,24835.75,24842.25,6.5,59.0,TRAIL,15.25,16.75,1,True,25217.75,24826.0,24826.0,9.75,0.0,24835.75
2026-03-05,12:54,3,LONG,24828.0,24815.5,-12.5,-131.0,SL,0.0,25.25,0,False,25217.75,24826.0,24826.0,1.75,0.25,24827.75
2026-03-05,13:02,3,LONG,24826.25,24813.75,-12.5,-131.0,SL,9.25,17.0,0,False,25217.75,24826.0,24826.0,0.5,-0.25,24826.5
2026-03-05,13:04,3,LONG,24827.0,24842.25,15.25,146.5,TRAIL,20.75,5.25,1,True,25217.75,24826.0,24826.0,1.0,0.0,24827.0
2026-03-05,13:25,3,LONG,24834.0,24821.5,-12.5,-131.0,SL,3.25,28.0,0,False,25217.75,24826.0,24826.0,9.5,-1.5,24835.5
2026-03-05,13:41,3,LONG,24841.0,24843.5,2.5,19.0,TRAIL,20.75,9.0,1,True,25217.75,24826.0,24826.0,14.25,0.75,24840.25
2026-03-05,13:46,3,LONG,24826.25,24846.25,20.0,194.0,TRAIL,27.25,12.25,1,True,25217.75,24826.0,24826.0,0.5,-0.25,24826.5
2026-03-05,13:49,3,LONG,24828.75,24816.25,-12.5,-131.0,SL,0.5,23.25,1,False,25217.75,24826.0,24826.0,2.75,0.0,24828.75
2026-03-05,14:01,3,LONG,24827.0,24841.25,14.25,136.5,TRAIL,19.5,3.25,1,True,25217.75,24826.0,24826.0,0.25,0.75,24826.25
2026-03-05,14:04,3,LONG,24829.25,24843.0,13.75,131.5,TRAIL,22.75,8.5,1,True,25217.75,24826.0,24826.0,3.25,0.0,24829.25
2026-03-05,14:09,3,LONG,24838.0,24843.5,5.5,49.0,TRAIL,7.25,13.0,1,True,25217.75,24826.0,24826.0,13.25,-1.25,24839.25
2026-03-05,14:12,3,LONG,24832.25,24842.5,10.25,96.5,TRAIL,26.0,9.75,1,True,25217.75,24826.0,24826.0,4.75,1.5,24830.75
2026-03-06,10:18,4,LONG,24785.25,24791.5,6.25,56.5,TRAIL,8.0,9.25,1,True,25209.75,24772.5,24772.5,11.5,1.25,24784.0
