20250902 075500;23279.5;23287.5;23270;23282.5;564
20250902 075600;23283;23291;23278.75;23283.25;409
20250902 075700;23283.5;23292;23281;23291;303
20250902 075800;23291.5;23293;23275;23282.75;415
20250902 075900;23282.25;23287.75;23270.5;23272.5;317
20250902 080000;23272.75;23284.75;23270.25;23278.25;500
20250902 080100;23278.5;23290.75;23267.75;23287.5;685
20250902 080200;23288.5;23298;23286;23294.25;378
20250902 080300;23293.5;23307.5;23292;23305.75;424
20250902 080400;23304.75;23319;23302.75;23319;522
20250902 080500;23318.5;23320;23309.25;23312.5;415
20250902 080600;23312.25;23315;23296.75;23306.25;476
20250902 080700;23307.75;23316.5;23301.5;23313.5;276
20250902 080800;23314;23315.75;23302.25;23302.75;256
20250902 080900;23302;23306.25;23298.5;23303.75;214
20250902 081000;23302;23311.25;23297.75;23311.25;139
20250902 081100;23310.25;23312.5;23304.25;23309;153
20250902 081200;23306.25;23315.75;23306.25;23312;167
20250902 081300;23312.5;23314;23294.25;23298;385
20250902 081400;23297.75;23300;23281.75;23290;334
20250902 081500;23290.25;23294.75;23284;23287;195
20250902 081600;23287.5;23310.25;23287;23309;294
20250902 081700;23309.25;23319.75;23307.5;23319.5;199
20250902 081800;23319.25;23320.5;23304;23304;132
20250902 081900;23304.75;23313.75;23303.25;23310.5;168
20250902 082000;23310.5;23316.25;23307.75;23315;130
20250902 082100;23313.5;23321.5;23313;23321;169
20250902 082200;23319.25;23324.5;23316.25;23320.25;300
20250902 082300;23320.25;23324.25;23319;23324;155
20250902 082400;23324;23325.75;23319.75;23323;124
20250902 082500;23322.25;23324.25;23312.25;23313.5;179
20250902 082600;23313.25;23315;23310;23312;176
20250902 082700;23312.5;23314.75;23306.5;23311.75;190
20250902 082800;23312.25;23314.5;23309.5;23311.5;59
20250902 082900;23310.75;23311.5;23307.75;23310.25;63
20250902 083000;23310.75;23311.5;23308.75;23308.75;49
20250902 083100;23308.75;23313.75;23307.5;23312;158
20250902 083200;23311.75;23311.75;23302.25;23304.25;160
20250902 083300;23304.75;23309.25;23302;23303.5;157
20250902 083400;23303.75;23306.5;23302;23302.5;128
